Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
259,1/20/2016 22:41,1/20/2016 22:46,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,24715,Subscriber,1962,1
304,1/20/2016 23:06,1/20/2016 23:11,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,24688,Subscriber,1984,1
678,1/20/2016 23:08,1/20/2016 23:19,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,24674,Subscriber,1991,1
1011,1/20/2016 23:21,1/20/2016 23:37,3198,Heights Elevator,40.748715945380226,-74.0404433,3203,Hamilton Park,40.72759597,-74.04424731,24392,Subscriber,1985,1
526,1/20/2016 23:23,1/20/2016 23:31,3198,Heights Elevator,40.748715945380226,-74.0404433,3212,Christ Hospital,40.73478582,-74.05044364,24618,Subscriber,1966,2
152,1/20/2016 23:27,1/20/2016 23:29,3195,Sip Ave,40.73074262530658,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24611,Subscriber,1990,1
162,1/20/2016 23:27,1/20/2016 23:30,3195,Sip Ave,40.73074262530658,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24719,Subscriber,1973,1
237,1/20/2016 23:37,1/20/2016 23:41,3195,Sip Ave,40.73074262530658,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24571,Subscriber,1978,2
179,1/21/2016 0:49,1/21/2016 0:52,3195,Sip Ave,40.73074262530658,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24637,Subscriber,1981,1
207,1/21/2016 5:30,1/21/2016 5:33,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24481,Subscriber,1989,1
495,1/21/2016 5:50,1/21/2016 5:58,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24686,Subscriber,1960,1
679,1/21/2016 6:00,1/21/2016 6:12,3207,Oakland Ave,40.7376037,-74.0524783,3185,City Hall,40.7177325,-74.043845,24495,Subscriber,1984,2
328,1/21/2016 6:09,1/21/2016 6:14,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746,24552,Subscriber,1974,1
139,1/21/2016 6:16,1/21/2016 6:19,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958611647166,-74.04311746,24544,Subscriber,1972,1
131,1/21/2016 6:24,1/21/2016 6:26,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24386,Subscriber,1970,1
204,1/21/2016 6:29,1/21/2016 6:32,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24444,Subscriber,1978,1
119,1/21/2016 6:34,1/21/2016 6:36,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24425,Subscriber,1990,2
123,1/21/2016 6:40,1/21/2016 6:42,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24543,Subscriber,1983,1
1206,1/21/2016 6:44,1/21/2016 7:04,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3205,JC Medical Center,40.71653978099194,-74.04963791,24497,Subscriber,1978,1
408,1/21/2016 6:44,1/21/2016 6:51,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978099194,-74.04963791,24686,Subscriber,1988,2
88,1/21/2016 6:44,1/21/2016 6:45,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24496,Subscriber,1979,1
462,1/21/2016 6:44,1/21/2016 6:52,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24434,Subscriber,1981,2
193,1/21/2016 6:45,1/21/2016 6:48,3186,Grove St PATH,40.71958611647166,-74.04311746,3205,JC Medical Center,40.71653978099194,-74.04963791,24552,Subscriber,1980,1
319,1/21/2016 6:56,1/21/2016 7:01,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24479,Subscriber,1986,1
219,1/21/2016 6:58,1/21/2016 7:01,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24481,Subscriber,1989,1
238,1/21/2016 7:00,1/21/2016 7:04,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24621,Subscriber,1991,1
316,1/21/2016 7:04,1/21/2016 7:10,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24422,Subscriber,1979,1
310,1/21/2016 7:06,1/21/2016 7:11,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24688,Customer,,0
227,1/21/2016 7:10,1/21/2016 7:14,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24457,Subscriber,1979,1
136,1/21/2016 7:15,1/21/2016 7:17,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24578,Subscriber,1984,1
256,1/21/2016 7:28,1/21/2016 7:32,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24656,Subscriber,1969,1
297,1/21/2016 7:35,1/21/2016 7:40,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24404,Subscriber,1977,1
606,1/21/2016 7:35,1/21/2016 7:45,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24453,Subscriber,1967,1
305,1/21/2016 7:35,1/21/2016 7:40,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,24432,Subscriber,1991,1
251,1/21/2016 7:37,1/21/2016 7:41,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24600,Subscriber,1984,1
639,1/21/2016 7:37,1/21/2016 7:48,3205,JC Medical Center,40.71653978099194,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24497,Subscriber,1978,1
139,1/21/2016 7:39,1/21/2016 7:42,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24529,Subscriber,1979,1
406,1/21/2016 7:40,1/21/2016 7:47,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24558,Subscriber,1956,1
402,1/21/2016 7:46,1/21/2016 7:52,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24452,Subscriber,1990,2
877,1/21/2016 7:48,1/21/2016 8:03,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074262530658,-74.06378388,24390,Subscriber,1971,2
573,1/21/2016 7:49,1/21/2016 7:59,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074262530658,-74.06378388,24421,Subscriber,1974,1
244,1/21/2016 7:50,1/21/2016 7:54,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958611647166,-74.04311746,24723,Subscriber,1978,1
257,1/21/2016 7:52,1/21/2016 7:57,3205,JC Medical Center,40.71653978099194,-74.04963791,3186,Grove St PATH,40.71958611647166,-74.04311746,24412,Subscriber,1989,1
139,1/21/2016 7:53,1/21/2016 7:55,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24378,Subscriber,1981,2
238,1/21/2016 7:54,1/21/2016 7:58,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24645,Subscriber,1970,1
248,1/21/2016 7:55,1/21/2016 7:59,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24611,Subscriber,1977,1
318,1/21/2016 7:55,1/21/2016 8:01,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24441,Subscriber,1982,2
228,1/21/2016 7:56,1/21/2016 8:00,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24392,Subscriber,1975,1
298,1/21/2016 7:56,1/21/2016 8:01,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24417,Subscriber,1985,1
271,1/21/2016 7:57,1/21/2016 8:01,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24702,Subscriber,1981,1
554,1/21/2016 7:58,1/21/2016 8:07,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24567,Subscriber,1956,1
350,1/21/2016 7:58,1/21/2016 8:04,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388,24474,Subscriber,1962,1
173,1/21/2016 8:00,1/21/2016 8:03,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746,24416,Subscriber,1966,1
264,1/21/2016 8:01,1/21/2016 8:06,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24496,Subscriber,1980,1
325,1/21/2016 8:04,1/21/2016 8:09,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24495,Subscriber,1985,1
429,1/21/2016 8:04,1/21/2016 8:11,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24621,Subscriber,1967,1
293,1/21/2016 8:07,1/21/2016 8:12,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24701,Subscriber,1980,1
624,1/21/2016 8:09,1/21/2016 8:19,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24387,Subscriber,1966,2
351,1/21/2016 8:09,1/21/2016 8:15,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24496,Subscriber,1971,1
875,1/21/2016 8:09,1/21/2016 8:24,3207,Oakland Ave,40.7376037,-74.0524783,3183,Exchange Place,40.7162469,-74.0334588,24520,Subscriber,1989,1
830,1/21/2016 8:10,1/21/2016 8:24,3209,Brunswick St,40.7241765,-74.0506564,3199,Newport Pkwy,40.7287448,-74.0321082,24407,Subscriber,1984,1
592,1/21/2016 8:10,1/21/2016 8:20,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388,24634,Subscriber,1985,1
583,1/21/2016 8:10,1/21/2016 8:20,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388,24522,Subscriber,1985,2
227,1/21/2016 8:10,1/21/2016 8:14,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24693,Subscriber,1984,2
581,1/21/2016 8:11,1/21/2016 8:21,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24631,Subscriber,1959,1
315,1/21/2016 8:13,1/21/2016 8:18,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24591,Subscriber,1987,2
225,1/21/2016 8:14,1/21/2016 8:18,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24637,Subscriber,1970,1
216,1/21/2016 8:15,1/21/2016 8:18,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24630,Subscriber,1976,1
326,1/21/2016 8:15,1/21/2016 8:21,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24601,Subscriber,1987,2
712,1/21/2016 8:18,1/21/2016 8:29,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958611647166,-74.04311746,24590,Subscriber,1987,1
585,1/21/2016 8:19,1/21/2016 8:29,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24716,Subscriber,1983,1
389,1/21/2016 8:19,1/21/2016 8:26,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388,24589,Subscriber,1980,1
208,1/21/2016 8:19,1/21/2016 8:23,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24498,Subscriber,1981,1
278,1/21/2016 8:20,1/21/2016 8:25,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24508,Subscriber,1956,1
204,1/21/2016 8:21,1/21/2016 8:25,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958611647166,-74.04311746,24588,Subscriber,1989,1
668,1/21/2016 8:23,1/21/2016 8:34,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24699,Subscriber,1976,1
399,1/21/2016 8:23,1/21/2016 8:29,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24689,Subscriber,1963,2
543,1/21/2016 8:23,1/21/2016 8:32,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24531,Subscriber,1990,1
116,1/21/2016 8:23,1/21/2016 8:25,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958611647166,-74.04311746,24467,Subscriber,1976,1
290,1/21/2016 8:23,1/21/2016 8:28,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24397,Subscriber,1978,2
167,1/21/2016 8:28,1/21/2016 8:31,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24379,Subscriber,1981,2
386,1/21/2016 8:28,1/21/2016 8:35,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24462,Subscriber,1987,1
77,1/21/2016 8:28,1/21/2016 8:30,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24407,Subscriber,1990,1
343,1/21/2016 8:28,1/21/2016 8:34,3186,Grove St PATH,40.71958611647166,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24702,Subscriber,1989,1
630,1/21/2016 8:29,1/21/2016 8:39,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24548,Subscriber,1977,1
151,1/21/2016 8:29,1/21/2016 8:32,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24411,Subscriber,1992,1
299,1/21/2016 8:29,1/21/2016 8:34,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24442,Subscriber,1985,1
248,1/21/2016 8:29,1/21/2016 8:34,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958611647166,-74.04311746,24717,Subscriber,1986,1
127,1/21/2016 8:31,1/21/2016 8:33,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,24715,Subscriber,1989,1
395,1/21/2016 8:31,1/21/2016 8:37,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24451,Subscriber,1954,1
863,1/21/2016 8:32,1/21/2016 8:46,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,24516,Subscriber,1982,1
309,1/21/2016 8:33,1/21/2016 8:38,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.734961020009514,-74.05950308,24664,Subscriber,1985,2
495,1/21/2016 8:34,1/21/2016 8:42,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074262530658,-74.06378388,24414,Subscriber,1982,1
184,1/21/2016 8:35,1/21/2016 8:38,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24393,Subscriber,1972,1
135,1/21/2016 8:36,1/21/2016 8:38,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24530,Subscriber,1983,1
594,1/21/2016 8:36,1/21/2016 8:46,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,24464,Subscriber,1986,2
198,1/21/2016 8:37,1/21/2016 8:41,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24662,Subscriber,1968,1
365,1/21/2016 8:38,1/21/2016 8:44,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746,24700,Subscriber,1985,1
494,1/21/2016 8:40,1/21/2016 8:48,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24600,Subscriber,1979,1
302,1/21/2016 8:41,1/21/2016 8:46,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24723,Subscriber,1978,2
471,1/21/2016 8:41,1/21/2016 8:49,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746,17941,Subscriber,1973,1
200,1/21/2016 8:42,1/21/2016 8:45,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746,24674,Subscriber,1982,1
605,1/21/2016 8:42,1/21/2016 8:52,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24517,Subscriber,1988,2
515,1/21/2016 8:42,1/21/2016 8:51,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24419,Subscriber,1981,1
482,1/21/2016 8:45,1/21/2016 8:53,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388,24560,Subscriber,1977,1
267,1/21/2016 8:47,1/21/2016 8:51,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24574,Subscriber,1941,1
356,1/21/2016 8:47,1/21/2016 8:53,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,23835,Subscriber,1980,1
1134,1/21/2016 8:51,1/21/2016 9:10,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24590,Subscriber,1971,1
958,1/21/2016 8:51,1/21/2016 9:07,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24641,Subscriber,1991,2
493,1/21/2016 8:52,1/21/2016 9:00,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074262530658,-74.06378388,24677,Subscriber,1960,1
301,1/21/2016 8:52,1/21/2016 8:57,3186,Grove St PATH,40.71958611647166,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24441,Subscriber,1987,1
196,1/21/2016 8:52,1/21/2016 8:56,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24481,Subscriber,1989,1
197,1/21/2016 8:52,1/21/2016 8:56,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24386,Subscriber,1978,1
297,1/21/2016 8:56,1/21/2016 9:01,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24466,Subscriber,1962,1
1097,1/21/2016 9:00,1/21/2016 9:18,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24442,Subscriber,1972,1
167,1/21/2016 9:01,1/21/2016 9:04,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24665,Subscriber,1971,1
560,1/21/2016 9:03,1/21/2016 9:12,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,24476,Subscriber,1976,1
249,1/21/2016 9:05,1/21/2016 9:09,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24645,Subscriber,1973,1
284,1/21/2016 9:05,1/21/2016 9:10,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24592,Subscriber,1962,2
331,1/21/2016 9:07,1/21/2016 9:13,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24404,Subscriber,1984,1
196,1/21/2016 9:15,1/21/2016 9:19,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24429,Subscriber,1985,2
207,1/21/2016 9:18,1/21/2016 9:21,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24419,Subscriber,1964,1
601,1/21/2016 9:18,1/21/2016 9:28,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958611647166,-74.04311746,24698,Subscriber,1988,1
189,1/21/2016 9:21,1/21/2016 9:25,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24517,Subscriber,1974,1
345,1/21/2016 9:24,1/21/2016 9:30,3195,Sip Ave,40.73074262530658,-74.06378388,3201,Dey St,40.737711,-74.066921,24611,Subscriber,1962,2
144,1/21/2016 9:26,1/21/2016 9:29,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958611647166,-74.04311746,24386,Subscriber,1977,1
309,1/21/2016 9:29,1/21/2016 9:34,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24644,Subscriber,1979,1
403,1/21/2016 9:33,1/21/2016 9:40,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074262530658,-74.06378388,24683,Subscriber,1972,1
187,1/21/2016 9:33,1/21/2016 9:36,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24537,Subscriber,1984,2
524,1/21/2016 9:36,1/21/2016 9:45,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24467,Subscriber,1981,1
338,1/21/2016 9:37,1/21/2016 9:42,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24699,Subscriber,1967,1
517,1/21/2016 9:39,1/21/2016 9:48,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24412,Subscriber,1992,1
702,1/21/2016 9:39,1/21/2016 9:51,3199,Newport Pkwy,40.7287448,-74.0321082,3213,Van Vorst Park,40.71848892,-74.04772663,24688,Subscriber,1983,1
213,1/21/2016 9:47,1/21/2016 9:50,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24624,Subscriber,1968,1
571,1/21/2016 9:47,1/21/2016 9:57,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24417,Subscriber,1989,1
170,1/21/2016 9:50,1/21/2016 9:53,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,24388,Subscriber,1984,1
174,1/21/2016 10:03,1/21/2016 10:06,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24717,Subscriber,1984,1
633,1/21/2016 10:06,1/21/2016 10:16,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,24445,Subscriber,1989,1
249,1/21/2016 10:08,1/21/2016 10:12,3195,Sip Ave,40.73074262530658,-74.06378388,3201,Dey St,40.737711,-74.066921,24651,Subscriber,1973,1
141,1/21/2016 10:18,1/21/2016 10:21,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24393,Subscriber,1980,1
278,1/21/2016 10:21,1/21/2016 10:25,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24645,Subscriber,1960,1
565,1/21/2016 10:21,1/21/2016 10:30,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24520,Subscriber,1974,2
332,1/21/2016 10:34,1/21/2016 10:40,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388,24403,Subscriber,1981,1
162,1/21/2016 10:43,1/21/2016 10:46,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24559,Subscriber,1986,2
217,1/21/2016 10:47,1/21/2016 10:50,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24674,Subscriber,1984,1
626,1/21/2016 10:47,1/21/2016 10:58,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24464,Subscriber,1992,1
155,1/21/2016 10:48,1/21/2016 10:51,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24393,Subscriber,1981,1
427,1/21/2016 10:49,1/21/2016 10:56,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958611647166,-74.04311746,24442,Subscriber,1957,1
218,1/21/2016 10:49,1/21/2016 10:53,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24595,Subscriber,1968,1
311,1/21/2016 10:52,1/21/2016 10:57,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24387,Subscriber,1981,1
599,1/21/2016 11:00,1/21/2016 11:10,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24441,Subscriber,1987,2
298,1/21/2016 11:05,1/21/2016 11:10,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24442,Subscriber,1957,1
732,1/21/2016 11:23,1/21/2016 11:35,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24668,Subscriber,1977,2
516,1/21/2016 11:24,1/21/2016 11:32,3186,Grove St PATH,40.71958611647166,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24674,Subscriber,1987,1
241,1/21/2016 11:31,1/21/2016 11:35,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24392,Subscriber,1980,1
521,1/21/2016 11:51,1/21/2016 12:00,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24508,Subscriber,1977,2
491,1/21/2016 12:06,1/21/2016 12:14,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958611647166,-74.04311746,24467,Subscriber,1972,2
263,1/21/2016 12:17,1/21/2016 12:21,3206,Hilltop,40.7311689,-74.0575736,3211,Newark Ave,40.72152515,-74.04630454,24612,Subscriber,1991,1
580,1/21/2016 12:22,1/21/2016 12:32,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,24441,Subscriber,1987,2
265,1/21/2016 12:32,1/21/2016 12:36,3195,Sip Ave,40.73074262530658,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24637,Subscriber,1985,1
